UserId,Condition,Scenario,Direction,TimeStamp,Resistance,DtInMs,ConWPosX,ConWPosY,ConWPosZ,ConPosX,ConPosY,ConPosZ,ConRotX,ConRotY,ConRotZ,IsHit,DotId,HitPosX,HitPosY,HitPosZ,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeOriginX,EyeOriginY,EyeOriginZ,EyeDirectionX,EyeDirectionY,EyeDirectionZ,EyeHitPosX,EyeHitPosY,label
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:05.02,34602.87,14.56,1.49148,0.871307,-1.189537,-0.7099711,0.871307,-0.380182,270.6227,296.5856,198.4237,TRUE,31,1.492398,1.001877,-1.189976,1.841636,1.101458,-1.0798,3.464102,252.2713,1.30749,1.88259,1.105882,-1.076688,-0.9305982,-0.1929728,-0.3110342,0.3759156,0.5841973,1
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:05.66,30351.78,15.2,1.470584,0.871111,-1.200274,-0.7309732,0.871111,-0.3907109,270.7428,292.4513,203.1499,TRUE,30,1.471215,1.001971,-1.200538,1.837989,1.099964,-1.079154,4.161027,252.5247,0.3534328,1.879621,1.105218,-1.080292,-0.9194983,-0.1862618,-0.3461623,0.3529972,0.601617,1
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:06.28,29983.68,15.82,1.45598,0.8712646,-1.222186,-0.7457944,0.8712646,-0.4124764,270.6881,288.3557,210.4963,TRUE,29,1.45681,1.0017,-1.222653,1.837599,1.099746,-1.079056,4.221621,252.0351,0.3449323,1.876534,1.104988,-1.074465,-0.9231971,-0.1851203,-0.3367929,0.3615044,0.6124526,2
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:06.80,27870.91,16.34,1.433074,0.8710046,-1.212992,-0.768608,0.8710046,-0.4030557,270.6787,290.0223,206.2246,TRUE,28,1.433894,1.002458,-1.213925,1.837241,1.099762,-1.082249,4.134854,251.7334,0.4928418,1.874916,1.105165,-1.075906,-0.9350779,-0.1805123,-0.3050185,0.3709598,0.6463571,2
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:07.14,27498.43,16.68,1.414105,0.8703833,-1.194976,-0.7873964,0.8703833,-0.3848513,270.7108,294.4142,197.9168,TRUE,27,1.414983,1.000756,-1.195849,1.837115,1.10084,-1.079622,3.654227,252.1726,0.1523472,1.885152,1.105368,-1.095371,-0.9231318,-0.1875602,-0.3356202,0.3460338,0.5919389,2
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:07.67,28340.08,17.21,1.403335,0.8704119,-1.173065,-0.7979482,0.8704119,-0.3628346,270.6915,300.0651,187.9983,TRUE,26,1.403543,1.001084,-1.173219,1.836193,1.102443,-1.079249,2.461446,252.768,359.6187,1.876573,1.106636,-1.078436,-0.9509484,-0.1710595,-0.2577271,0.3824395,0.7153827,2
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:07.94,28328.9,17.48,1.384413,0.8699872,-1.154936,-0.8166894,0.8699872,-0.3445185,270.6986,302.0763,182.1893,TRUE,25,1.385301,1.00043,-1.156233,1.834357,1.105228,-1.078157,1.039646,254.1366,359.0422,1.87772,1.107384,-1.079106,-0.96413,-0.1678114,-0.2056001,0.4051908,0.7496222,2
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:08.62,26682.81,18.16,1.349193,0.8697522,-1.113953,-0.8515005,0.8697522,-0.3031868,270.8582,324.7125,150.9063,TRUE,23,1.349934,1.001775,-1.114631,1.827141,1.10377,-1.077307,0.3139128,257.9241,359.6102,1.869153,1.106281,-1.082635,-0.9776689,-0.158294,-0.1381634,0.4334091,0.8208699,2
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:09.24,27060,18.78,1.354442,0.8698896,-1.135349,-0.8464636,0.8698896,-0.3246343,270.8596,325.1622,154.886,TRUE,24,1.354465,1.001816,-1.134713,1.827499,1.101424,-1.069125,0.1604938,259.9776,0.3321519,1.857347,1.10456,-1.03865,-0.982981,-0.1693757,-0.07107692,0.5092919,0.7650164,2
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:10.52,25639.43,20.06,1.328046,0.869355,-1.107401,-0.8725803,0.869355,-0.2964258,270.8546,322.1458,152.1192,TRUE,22,1.328516,1.002711,-1.107713,1.822512,1.103479,-1.0681,359.3953,260.9091,0.2671036,1.860929,1.105439,-1.062811,-0.9833006,-0.1552854,-0.09474877,0.4727456,0.8498534,2
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:11.26,25111.62,20.8,1.310172,0.8691757,-1.088959,-0.8902708,0.8691757,-0.2778066,270.7977,328.2173,142.055,TRUE,21,1.31093,1.003054,-1.090059,1.824422,1.10314,-1.062473,359.5656,260.0979,0.4593438,1.864851,1.105707,-1.07133,-0.984148,-0.1428903,-0.1050015,0.4549428,0.9333056,2
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:11.83,24768.37,21.37,1.295518,0.8686416,-1.069166,-0.9047266,0.8686416,-0.2578686,270.9164,317.9053,147.8582,TRUE,20,1.296203,1.001941,-1.070137,1.821332,1.105115,-1.063251,358.4165,259.613,0.2332483,1.863794,1.105771,-1.068671,-0.9881719,-0.1328147,-0.07645635,0.4706391,0.9996955,2
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:12.72,24279.31,22.26,1.279826,0.8682387,-1.046098,-0.9201893,0.8682387,-0.2346461,270.9518,308.4219,151.9877,TRUE,19,1.280424,1.002551,-1.046741,1.815536,1.108657,-1.063163,359.0697,257.4173,358.3293,1.856784,1.109896,-1.065933,-0.9868266,-0.1464486,-0.06869078,0.4803313,0.9658161,3
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:14.12,24101.67,23.66,1.285538,0.868125,-1.034785,-0.9143643,0.868125,-0.2233901,270.9329,311.9647,145.0486,TRUE,18,1.285531,1.003272,-1.035287,1.820115,1.108977,-1.065132,358.9216,255.7489,357.2723,1.861424,1.111089,-1.069434,-0.9878701,-0.1549717,-0.008854358,0.5137057,0.9110998,3
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:16.53,24436.28,26.07,1.304179,0.8682403,-1.017912,-0.8955572,0.8682403,-0.2067039,270.8862,304.0436,149.0429,TRUE,17,1.304627,1.002644,-1.018614,1.828726,1.106503,-1.051546,359.0154,263.8702,356.1296,1.871461,1.109518,-1.077109,-0.9874132,-0.1524703,-0.04193299,0.4882261,0.8967409,3
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:17.91,25823.79,27.45,1.32285,0.8690972,-1.000779,-0.8767164,0.8690972,-0.189757,270.9463,308.9323,140.2492,TRUE,16,1.322507,1.002469,-1.001017,1.838439,1.104942,-1.04446,0.2165803,264.5648,355.9779,1.87836,1.108411,-1.055669,-0.9884651,-0.15091,0.0119856,0.537186,0.8869736,3
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:19.18,29243.88,28.72,1.343461,0.8689051,-0.9836841,-0.8559364,0.8689051,-0.1728678,271.0958,309.433,137.5498,TRUE,15,1.344168,1.003143,-0.9844111,1.848094,1.102987,-1.035403,0.9302846,267.1741,355.9885,1.889926,1.107643,-1.063029,-0.9900622,-0.1402213,0.009094911,0.5297444,0.9428732,3
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:20.24,30173.03,29.78,1.356089,0.8689289,-0.9644027,-0.8431177,0.8689289,-0.153713,271.118,309.7332,134.1961,TRUE,14,1.356961,1.003183,-0.9651948,1.852153,1.102031,-1.028106,1.373963,268.907,355.6661,1.893514,1.10718,-1.057245,-0.9878932,-0.1532013,0.02430618,0.5426037,0.8351123,3
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:21.13,30575.92,30.67,1.372721,0.8691236,-0.9444845,-0.8262882,0.8691236,-0.1339611,271.134,309.0892,132.3757,TRUE,13,1.373142,1.001419,-0.9452221,1.8575,1.102173,-1.025412,1.120397,270.5612,356.0219,1.895686,1.10593,-1.039038,-0.9821129,-0.1560877,0.1052823,0.6014282,0.7948645,3
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:22.53,32767.02,32.07,1.401725,0.8693926,-0.9196148,-0.7970387,0.8693926,-0.109381,271.1014,310.3247,130.3181,TRUE,12,1.40308,1.003133,-0.9198216,1.86737,1.10214,-1.012992,0.6925682,273.1989,355.5753,1.905638,1.105906,-1.028221,-0.9780564,-0.1592829,0.1342504,0.624724,0.7555397,3
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:23.20,33582.36,32.74,1.410763,0.8684769,-0.9119754,-0.7879251,0.8684769,-0.1018318,271.0168,307.9332,133.0585,TRUE,11,1.41157,1.001668,-0.9127359,1.867798,1.101886,-1.012965,0.8663039,273.8386,356.0989,1.906346,1.105804,-1.029782,-0.9754599,-0.1672163,0.1431696,0.6244853,0.7054323,3
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:24.16,35704.19,33.7,1.429974,0.8687439,-0.8950765,-0.7685463,0.8687439,-0.08512473,271.0414,312.2734,128.8148,TRUE,10,1.430685,1.003014,-0.8958533,1.870907,1.101547,-1.00672,0.7032678,275.6647,355.5413,1.908473,1.105378,-1.025104,-0.969282,-0.1658014,0.1816438,0.6483009,0.7002901,4
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:25.11,36308.16,34.65,1.444401,0.8684571,-0.8762501,-0.7539333,0.8684571,-0.06644273,270.9547,314.7081,125.8237,TRUE,9,1.445996,1.002526,-0.8771336,1.871971,1.10121,-1.005657,0.8832816,276.123,355.5177,1.909335,1.105848,-1.039787,-0.9686179,-0.1737481,0.1776728,0.6303009,0.6606951,4
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:25.86,40383.79,35.4,1.461048,0.8687586,-0.8826787,-0.7373509,0.8687586,-0.07303655,270.8994,309.9019,133.9303,TRUE,8,1.462726,1.002883,-0.882969,1.872887,1.100769,-1.002705,0.9741361,276.6772,355.4591,1.910718,1.104629,-1.019889,-0.9645254,-0.1797934,0.193233,0.6502182,0.6155686,4
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:26.71,47890.81,36.24,1.481538,0.8692201,-0.8993962,-0.7170279,0.8692201,-0.089957,270.7397,303.5915,145.3178,TRUE,7,1.482361,1.002462,-0.8995096,1.873227,1.100461,-1.000719,1.09315,276.8665,355.6281,1.910831,1.104377,-1.017732,-0.9674327,-0.1813549,0.1765053,0.6432998,0.6086527,4
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:27.45,53109.09,36.99,1.498155,0.8694829,-0.9177437,-0.7005942,0.8694829,-0.1084688,270.6726,308.8084,144.5422,TRUE,6,1.498998,1.002243,-0.9177949,1.873289,1.100054,-1.001315,1.352202,276.3716,355.9154,1.911116,1.104051,-1.019664,-0.9689041,-0.1920387,0.1559671,0.6279949,0.5610421,4
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:28.94,47993.1,38.48,1.517059,0.870064,-0.9345974,-0.6818585,0.870064,-0.1255096,270.6429,309.0099,149.0087,TRUE,5,1.517928,1.003742,-0.934613,1.869887,1.099753,-1.004421,1.75948,275.5432,356.6049,1.907791,1.103688,-1.021452,-0.9711058,-0.2072578,0.1182353,0.6061808,0.5081453,4
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:29.48,58015.09,39.02,1.534963,0.8702195,-0.9521275,-0.6641303,0.8702195,-0.1432167,270.6441,308.1715,154.6037,TRUE,4,1.5359,1.003535,-0.952195,1.87036,1.09977,-1.004676,1.748242,275.2092,356.599,1.908077,1.103369,-1.018527,-0.9703345,-0.2292746,0.07666834,0.588918,0.436113,4
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:29.98,68516.82,39.52,1.550479,0.871015,-0.972223,-0.648815,0.871015,-0.1634656,270.7843,325.321,142.0251,TRUE,3,1.550442,1.003463,-0.9719231,1.870747,1.099799,-1.006434,1.869217,274.3163,356.5236,1.908715,1.103462,-1.02082,-0.9702587,-0.2382208,0.04261935,0.5741455,0.4113673,4
1,VRKinArm,Diamond,CounterClockWise,2022-12-20_10:57:30.36,74159.38,39.9,1.56693,0.8711693,-0.9920361,-0.6325614,0.8711693,-0.1834413,270.7149,325.2683,147.0092,TRUE,2,1.566962,1.002516,-0.9915786,1.871029,1.099916,-1.009754,1.92752,273.141,356.8892,1.907099,1.102303,-0.9836476,-0.9345552,-0.3390102,0.1079712,0.6163838,0.2075307,4
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:38:59.57,268183.78,1.68,1.631692,0.872538,-1.042882,-0.5430979,0.872538,-0.2626331,270.6274,261.9801,238.6837,TRUE,39,1.63172,1.002328,-1.042382,1.829252,1.133963,-1.037054,5.518798,268.2319,2.399565,1.873145,1.144585,-1.045783,-0.8293921,-0.5485441,-0.1057678,0.515925,0.1698743,1
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:00.89,235805.83,3.01,1.611815,0.8724566,-1.071611,-0.5560271,0.8724566,-0.2950875,270.5984,278.5715,223.8183,TRUE,38,1.612506,1.001478,-1.071489,1.826213,1.133595,-1.056398,5.381124,265.7416,4.232107,1.870267,1.143738,-1.063595,-0.8434871,-0.5214332,-0.1288453,0.4948965,0.1950418,1
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:01.66,223949.2,3.78,1.597912,0.8726529,-1.082227,-0.5671955,0.8726529,-0.3085512,270.5781,274.0461,227.924,TRUE,37,1.598679,1.002777,-1.082229,1.826349,1.134662,-1.057631,5.012515,264.7318,4.048259,1.870723,1.144853,-1.064085,-0.8543346,-0.4982666,-0.1477209,0.4884639,0.2181292,1
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:02.37,216856.59,4.49,1.578437,0.8723685,-1.097978,-0.5826422,0.8723685,-0.3282681,270.5367,284.9365,216.9536,TRUE,36,1.580335,1.002115,-1.097892,1.825197,1.134585,-1.052433,5.24799,264.4843,3.256039,1.868585,1.145147,-1.062047,-0.8646438,-0.4547436,-0.2134832,0.4697415,0.2627535,1
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:03.12,204765.23,5.23,1.55981,0.8722017,-1.11279,-0.5974733,0.8722017,-0.346879,270.5885,285.907,216.4063,TRUE,35,1.560967,1.002413,-1.113027,1.822985,1.134571,-1.052125,5.495569,262.7091,3.124028,1.867298,1.145459,-1.055362,-0.8688717,-0.4363491,-0.2337523,0.4673818,0.2851992,1
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:03.88,207259.2,6,1.540864,0.8720863,-1.129339,-0.6122258,0.8720863,-0.3672549,270.6013,286.9216,216.5111,TRUE,34,1.542622,1.002013,-1.130274,1.820204,1.135823,-1.053916,5.602617,260.6865,2.982357,1.86431,1.146844,-1.056658,-0.8673646,-0.4042977,-0.2901669,0.444018,0.3279112,1
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:04.60,222289.16,6.72,1.522846,0.8719041,-1.146585,-0.6259178,0.8719041,-0.388103,270.5754,288.045,216.9958,TRUE,33,1.524118,1.002467,-1.147293,1.819078,1.136963,-1.05473,5.417362,259.3167,2.325987,1.862719,1.148462,-1.055342,-0.859566,-0.3947357,-0.3245078,0.4315812,0.342858,1
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:05.47,225845.42,7.59,1.506635,0.8720207,-1.165273,-0.6375251,0.8720207,-0.40995,270.5835,285.9843,221.5682,TRUE,32,1.507586,1.002252,-1.165803,1.82098,1.140235,-1.060493,3.604875,255.9376,2.130035,1.864832,1.150128,-1.058105,-0.8659786,-0.3673781,-0.3392332,0.4158011,0.3855669,1
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:06.34,255492.31,8.46,1.489399,0.8721209,-1.183893,-0.650147,0.8721209,-0.4319609,270.5071,291.1429,219.1735,TRUE,31,1.490083,1.000985,-1.184211,1.818801,1.142616,-1.067717,2.675092,254.195,2.703313,1.863358,1.151315,-1.063658,-0.8691528,-0.3534839,-0.3458541,0.4035054,0.4151723,1
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:07.08,233294.33,9.2,1.471593,0.8720034,-1.20111,-0.6636397,0.8720034,-0.452732,270.5518,297.1209,215.6765,TRUE,30,1.472336,1.002266,-1.201242,1.806894,1.143766,-1.078269,2.977104,252.0321,2.930938,1.852081,1.153104,-1.071281,-0.8581505,-0.3583384,-0.3676396,0.3897867,0.424607,1
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:07.84,220449.5,9.96,1.453045,0.872151,-1.217807,-0.6779711,0.872151,-0.4731634,270.7209,289.1519,226.1851,TRUE,29,1.453677,1.00282,-1.218082,1.794423,1.144173,-1.088472,3.484106,250.1272,3.702715,1.839447,1.153512,-1.081655,-0.8615157,-0.3531918,-0.3647186,0.3799609,0.4557635,2
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:09.20,181384.28,11.32,1.425066,0.8717028,-1.203899,-0.7083563,0.8717028,-0.4658831,270.5616,293.6351,217.3335,TRUE,28,1.425251,1.002515,-1.204444,1.78213,1.143374,-1.087058,4.416958,249.572,3.058316,1.826502,1.153827,-1.083341,-0.8745051,-0.3582356,-0.3269387,0.393268,0.4773024,2
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:10.30,172962.97,12.42,1.417612,0.8712323,-1.194649,-0.7176945,0.8712323,-0.4585396,270.6075,290.7023,218.0822,TRUE,27,1.418064,1.00186,-1.195369,1.782418,1.142625,-1.087186,4.684845,249.7896,2.83953,1.829816,1.151664,-1.09692,-0.7446499,-0.532144,-0.4028704,0.4027392,0.227411,2
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:11.03,141621,13.15,1.402096,0.8710344,-1.175808,-0.7370403,0.8710344,-0.4436578,270.5808,295.0494,209.6973,TRUE,26,1.402455,1.003202,-1.176362,1.782576,1.142714,-1.085707,4.72168,249.8105,2.728249,1.826889,1.153436,-1.079781,-0.9056526,-0.3430836,-0.2491264,0.419756,0.5208976,2
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:11.70,121266.29,13.82,1.385331,0.870653,-1.155351,-0.7579652,0.870653,-0.4274813,270.5955,296.3058,204.6393,TRUE,25,1.385957,1.001939,-1.156242,1.784017,1.143099,-1.082766,4.55048,250.4258,2.200459,1.827877,1.153622,-1.079288,-0.9271242,-0.3181348,-0.1980476,0.4329735,0.5833228,2
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:12.77,80645.61,14.89,1.368531,0.870324,-1.136447,-0.7785763,0.870324,-0.4128264,270.5915,293.0788,204.5764,TRUE,24,1.368751,1.002165,-1.136777,1.788051,1.147113,-1.047227,3.719056,253.2731,358.5741,1.832674,1.157917,-1.046568,-0.9243572,-0.3159048,-0.2139081,0.4510082,0.5979967,2
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:13.49,72027.6,15.61,1.350221,0.8700626,-1.119521,-0.8002156,0.8700626,-0.4004366,270.5815,294.515,200.3658,TRUE,23,1.350979,1.003052,-1.120466,1.786556,1.147069,-1.040772,3.663755,252.2041,358.0275,1.831414,1.157892,-1.036363,-0.9313697,-0.3052539,-0.1983618,0.4630281,0.6294307,2
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:14.14,56650.57,16.26,1.331618,0.8698304,-1.104717,-0.8216643,0.8698304,-0.3901818,270.6183,310.8741,181.9534,TRUE,22,1.332047,1.002384,-1.105065,1.785359,1.146855,-1.040476,3.801418,253.5698,357.4262,1.830683,1.158137,-1.036789,-0.9434101,-0.2924709,-0.1562554,0.4773845,0.6730892,2
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:14.66,47954.68,16.78,1.314878,0.8694848,-1.082317,-0.8430014,0.8694848,-0.3721055,270.5349,300.0016,189.3651,TRUE,21,1.315501,1.001359,-1.083011,1.784984,1.146798,-1.040149,3.818022,252.8096,357.9486,1.829802,1.158073,-1.036635,-0.9534706,-0.2785396,-0.1152637,0.4930056,0.7209337,2
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:15.39,41570.66,17.51,1.297752,0.869158,-1.064164,-0.8637615,0.869158,-0.3582554,270.5468,295.4894,191.4673,TRUE,20,1.298256,1.003191,-1.065172,1.783745,1.147029,-1.04062,3.7929,252.7559,357.6785,1.82889,1.158564,-1.039164,-0.9562717,-0.2757158,-0.09747536,0.4984935,0.7356739,3
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:17.01,38747.86,19.13,1.279634,0.8689427,-1.04475,-0.8857719,0.8689427,-0.3433985,270.7014,313.6451,170.8845,TRUE,19,1.280094,1.002823,-1.045169,1.786104,1.148793,-1.034117,3.415682,253.1768,356.5471,1.831451,1.160549,-1.029469,-0.9579735,-0.2776876,-0.07190913,0.5183264,0.7378687,3
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:17.68,39370.73,19.8,1.285094,0.869101,-1.033673,-0.8829347,0.869101,-0.3313788,270.7465,312.4686,169.5317,TRUE,18,1.284986,1.001877,-1.034236,1.7867,1.148244,-1.032057,4.032663,254.0941,356.3569,1.826332,1.157983,-0.9963254,-0.9572711,-0.2786137,0.0773254,0.6153418,0.7288125,3
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:18.81,39380.02,20.93,1.300764,0.8689968,-1.013152,-0.8722657,0.8689968,-0.3078665,270.5808,341.799,134.8545,TRUE,17,1.301151,1.003608,-1.01387,1.796663,1.145779,-0.996599,5.212048,261.0571,351.4658,1.841203,1.159735,-0.9972419,-0.9609057,-0.2717315,-0.05301104,0.5536468,0.7392474,3
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:19.83,45213.07,21.95,1.318474,0.868431,-0.9947305,-0.8591372,0.868431,-0.2859433,270.7144,338.5761,133.4901,TRUE,16,1.318721,1.003129,-0.995099,1.804879,1.143075,-0.9920483,5.786983,264.4725,352.1225,1.847607,1.15668,-0.9955611,-0.9629378,-0.2696523,0.005007796,0.5827284,0.7209499,3
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:20.91,50715.44,23.03,1.33571,0.869165,-0.9765149,-0.8464249,0.869165,-0.2643266,270.7122,339.9579,127.5552,TRUE,15,1.336424,1.002884,-0.9772706,1.815646,1.139656,-0.9883173,6.01897,268.3884,353.4318,1.858462,1.154255,-1.002696,-0.9651661,-0.2593467,-0.03422103,0.5578979,0.7257148,3
2,VRKinArm,Diamond,CounterClockWise,2022-12-20_11:39:22.04,74430.27,24.16,1.353593,0.8687844,-0.9590755,-0.8329078,0.8687844,-0.2433212,270.5835,318.6616,144.9522,TRUE,14,1.354248,1.002151,-0.9595684,1.817722,1.139282,-0.9902037,5.889275,271.0316,353.5358,1.859034,1.153333,-1.004261,-0.961163,-0.2724964,0.04369698,0.5930713,0.6749228,3
