UserId,Condition,Scenario,Direction,TimeStamp,DtInMs,ConWPosX,ConWPosY,ConWPosZ,ConPosX,ConPosY,ConPosZ,ConRotX,ConRotY,ConRotZ,IsHit,DotId,HitPosX,HitPosY,HitPosZ,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeOriginX,EyeOriginY,EyeOriginZ,EyeDirectionX,EyeDirectionY,EyeDirectionZ,EyeHitPosX,EyeHitPosY,mean_col,abs_col,mean_abs1_col,mean_abs2_col,square_col,var_col,rms_col,wave_col,log_col,skweness_col,kurtios_col,label,Direction
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:28.59,13.14,1.407511,0.8994561,-0.9057581,-0.7808204,0.8994561,-0.1201431,271.6226,28.66986,5.442533,TRUE,11,1.407311,1.00205,-0.9066071,1.815492,1.188621,-1.00675,15.69487,274.517,353.9968,1.856191,1.211356,-1.026401,-0.9152283,-0.3808796,0.1313792,0.6142697,0.6354934,55406.27333,498656.46,39971.14778,24741.48012,27630559176,232881.6995,55408.14138,1538.37,4.743544351,5.775710388,41.99557213,3,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:28.95,13.5,1.425662,0.8991008,-0.8902242,-0.7635977,0.8991008,-0.1035863,271.6244,28.0456,5.982689,TRUE,10,1.425353,1.001785,-0.8906192,1.822114,1.189295,-1.003751,15.41416,275.8852,353.6624,1.864057,1.211874,-1.017799,-0.90661,-0.3821724,0.1788573,0.6429045,0.615495,57122.975,456983.8,46349.125,35823.35688,26107408879,447813.748,57126.40466,3274.48,4.75678486,5.457579994,38.93504656,3,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:29.63,14.18,1.443068,0.8984001,-0.874896,-0.7471062,0.8984001,-0.08727789,271.6956,27.797,6.31748,TRUE,9,1.443969,1.002533,-0.8752514,1.826759,1.189661,-1.001959,15.38034,276.1437,353.5245,1.869625,1.212224,-1.01587,-0.9008257,-0.3944192,0.1814237,0.6432567,0.5799142,59536.05929,833504.83,44632.45571,30102.0702,49634550807,842910.2656,59542.63227,2919.81,4.774732092,-1.302993718,69.5324448,4,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:30.43,14.98,1.459285,0.8982888,-0.8851172,-0.7303256,0.8982888,-0.09654486,271.716,24.22331,13.52011,TRUE,8,1.46071,1.002937,-0.8857579,1.8291,1.189678,-1.009107,15.64989,274.8165,354.6986,1.871192,1.212123,-1.022051,-0.8931398,-0.4185799,0.1645571,0.6264734,0.5290585,63007.27294,1071123.64,46202.42412,30169.03678,67548561496,3748872.291,63035.26627,6872.07,4.799199382,21.87709369,304.6383857,4,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:30.85,15.41,1.477933,0.8990111,-0.9075573,-0.710412,0.8990111,-0.1178699,271.7465,29.11805,14.02987,TRUE,7,1.477894,1.002737,-0.9069428,1.828863,1.189889,-1.012995,15.75087,273.727,355.4318,1.872865,1.212593,-1.025325,-0.8905878,-0.4338591,0.1363402,0.6101873,0.5020248,71225.066,712250.66,53144.7875,36809.696,50864382486,14920246.5,71319.26983,10929.6,4.852063547,4.799314901,59.50469641,4,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:31.14,15.69,1.497143,0.8993616,-0.9207278,-0.6904733,0.8993616,-0.1299083,272.0052,33.16801,14.10267,TRUE,6,1.496858,1.001709,-0.9201776,1.827811,1.188726,-1.015797,16.41393,272.4875,355.7149,1.871828,1.211789,-1.026961,-0.8847232,-0.4575638,0.08874338,0.5877828,0.46299,83923.46571,587464.26,65668.51714,49326.77265,49417605780,19261516.18,84021.7708,12579.61,4.923373129,-0.032625652,11.45533196,4,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:31.44,15.99,1.51468,0.8995806,-0.9379644,-0.6719693,0.8995806,-0.1461028,271.8405,31.34693,20.86273,TRUE,5,1.514405,1.002998,-0.9375209,1.829389,1.189418,-1.017337,16.36606,272.0623,356.0114,1.872552,1.212081,-1.028153,-0.8837505,-0.4609812,0.08032473,0.5834198,0.4574783,102671.3667,308014.1,85375.75,68743.19,31626276656,1024028.432,102674.6912,1989.17,5.011435308,0.854301578,4.520830233,4,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:31.75,16.3,1.532584,0.8997041,-0.9554145,-0.6530874,0.8997041,-0.1624891,271.7507,31.8765,25.29551,TRUE,4,1.53258,1.002366,-0.954707,1.834042,1.190947,-1.020163,16.07942,270.9892,356.375,1.87754,1.213084,-1.028364,-0.8719832,-0.4880931,0.03742082,0.5663878,0.4107532,103113.6729,721795.71,81012.8,59387.36265,74448585285,3596429.128,103128.6196,9520.61,5.013253591,2.090358208,19.11036905,4,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:32.03,16.58,1.549531,0.8999857,-0.9750963,-0.635031,0.8999857,-0.1811587,271.7173,29.84666,32.45932,TRUE,3,1.549311,1.001489,-0.9745874,1.836022,1.191176,-1.021569,16.26395,270.1809,356.5897,1.879838,1.213818,-1.030986,-0.8690451,-0.4940916,0.02487118,0.5596458,0.4003159,109028.4667,654170.8,81636.9275,55097.46833,71344402250,4232597.505,109044.6409,6029.81,5.037475772,1.679587802,14.58426664,4,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:32.29,16.85,1.569928,0.9005203,-0.9906383,-0.6137706,0.9005203,-0.1954961,271.6336,30.87285,36.65913,TRUE,2,1.569064,1.000345,-0.9899595,1.838307,1.191376,-1.02546,16.49771,268.512,356.7332,1.881902,1.213777,-1.033526,-0.8531767,-0.5200568,-0.04011664,0.5352432,0.3588395,113832.6817,682996.09,85199.66333,57502.83167,77760809607,2706622.988,113842.5884,4522.24,5.056229293,4.788266599,50.81891245,4,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:32.57,17.13,1.58919,0.9004561,-1.006848,-0.5936043,0.9004561,-0.2105657,271.5733,30.84392,42.26934,TRUE,1,1.58833,1.001009,-1.006127,1.839471,1.191879,-1.026908,16.51164,268.0646,357.0969,1.884268,1.214362,-1.034426,-0.8542753,-0.5185734,-0.03591335,0.5358379,0.3588822,120367.165,481468.66,105084.6538,90695.11,57960752472,2578277.294,120375.1973,3571.87,5.080479081,0.446598521,6.154037878,4,1
5,VRKinArm,Diamond,CounterClockWise,2022-12-20_17:46:32.85,17.4,1.605884,0.9006571,-1.024311,-0.5759289,0.9006571,-0.2270343,271.5549,29.82998,49.09972,TRUE,0,1.605231,1.002926,-1.023605,1.840039,1.19201,-1.027216,16.49086,267.8847,357.3405,1.884431,1.214022,-1.03597,-0.8303718,-0.5489454,-0.09556057,0.5162243,0.3142503,123707.67,989661.36,100499.5869,77606.97938,1.22E+11,802712.0687,123710.5088,2378.18,5.092386642,-1.466958024,9.112849332,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:34.75,4.07,1.591196,0.8962378,-1.089637,-0.5989701,0.8962378,-0.1783704,358.2179,248.1314,359.4656,TRUE,38,1.591296,1.001726,-1.089213,1.831752,1.169572,-1.037007,11.32227,268.5516,0.703015,1.868194,1.180728,-1.050421,-0.8339328,-0.5018165,-0.2295975,0.4672669,0.3023042,69906.4335,1398128.67,54490.63425,39007.7795,97813197079,3947799.23,69933.25285,13602.39,4.844345673,-4.224762569,-4.224762569,1,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:35.49,4.82,1.588031,0.8968067,-1.114288,-0.6028752,0.8968067,-0.2029152,358.2755,250.5446,359.4744,TRUE,37,1.588691,1.00145,-1.114453,1.83164,1.16922,-1.044867,11.39269,267.296,1.451802,1.869194,1.180464,-1.058954,-0.8261376,-0.4873398,-0.2827923,0.4422063,0.309149,68343.64793,7927863.16,52790.4425,34057.33142,5.57E+11,134470949.8,69312.09079,69316.94,4.827927621,-208329.3858,-208329.3858,1,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:36.17,5.49,1.575811,0.8975602,-1.134288,-0.6156916,0.8975602,-0.2225385,358.3144,250.9882,359.4777,TRUE,36,1.576555,1.002293,-1.13431,1.831306,1.168832,-1.044823,11.58411,266.4029,0.9755595,1.8682,1.18037,-1.056573,-0.8225064,-0.4665621,-0.3252436,0.4270652,0.3288062,79130.01071,1107820.15,59371.92,39956.78,87678504232,1283376.357,79137.54041,5147.28,4.898299741,-2.179114953,-2.179114953,1,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:36.87,6.19,1.561741,0.8980542,-1.155787,-0.6304014,0.8980542,-0.2436045,358.2634,251.6654,359.505,TRUE,35,1.562401,1.002432,-1.155993,1.830411,1.168594,-1.048164,11.60611,265.9524,1.271451,1.867688,1.180308,-1.059541,-0.8211965,-0.4410549,-0.3620443,0.4064452,0.3562759,80741.704,1211125.56,61737.52967,42890.61333,97805134127,1199475.315,80748.63637,8823.07,4.907060413,-1458155.475,-1458155.475,1,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:37.64,6.96,1.54385,0.8986352,-1.172701,-0.6487924,0.8986352,-0.2599727,358.2921,251.4489,359.4601,TRUE,34,1.544449,1.002916,-1.17279,1.829375,1.168504,-1.050938,11.68056,265.3452,1.322259,1.866468,1.180127,-1.06075,-0.8230697,-0.4224457,-0.3795657,0.394167,0.3810576,79344.00813,1269504.13,62460.16156,44282.80813,1.01E+11,14692799.18,79430.76309,13022.71,4.899024083,-102.7359966,-102.7359966,1,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:38.40,7.73,1.523825,0.8991038,-1.18409,-0.6691513,0.8991038,-0.2707545,358.3085,250.501,359.5175,TRUE,33,1.52442,1.002483,-1.184256,1.827459,1.167993,-1.05446,11.80719,264.9148,1.427338,1.864791,1.18008,-1.065134,-0.833186,-0.3981221,-0.3837865,0.3809391,0.4226245,69768.3875,1116294.2,54504.17563,38843.90922,77906832949,1652442.621,69779.48882,7006.49,4.843589755,2.209654124,2.209654124,1,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:39.06,8.38,1.501698,0.899584,-1.190074,-0.6914483,0.899584,-0.276071,358.2753,248.9259,359.5559,TRUE,32,1.502433,1.002719,-1.190541,1.823624,1.16707,-1.055493,11.98258,264.7806,1.159293,1.860759,1.179372,-1.065136,-0.8421807,-0.3813809,-0.3811254,0.3763411,0.4576987,63334.91714,886688.84,47662.40964,30602.74653,56298738496,10798021.79,63414.02419,9181.17,4.801096764,-2.642701306,-2.642701306,1,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:39.78,9.1,1.478812,0.9001357,-1.197134,-0.7145365,0.9001357,-0.282439,358.2452,247.6938,359.6891,TRUE,31,1.479686,1.00204,-1.19761,1.820019,1.166408,-1.056846,11.91355,264.3829,0.7559294,1.856946,1.178811,-1.066888,-0.860451,-0.3507421,-0.3695593,0.367435,0.5275466,55214.4275,883430.84,43175.8425,30419.435,48845279432,4476757.729,55252.42044,7837.58,4.741754488,1.789771934,1.789771934,1,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:40.39,9.71,1.455474,0.9005013,-1.200221,-0.7379561,0.9005013,-0.2848236,358.2289,246.0455,359.758,TRUE,30,1.456164,1.001809,-1.200384,1.818402,1.166785,-1.057255,11.57307,264.1071,0.3314906,1.856002,1.178972,-1.066803,-0.8698733,-0.3473105,-0.3502396,0.3739582,0.5434334,49258.97615,640366.69,36030.30846,22105.75787,31580453958,3053870.506,49287.58149,5646.78,4.692233075,0.383257996,0.383257996,1,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:41.01,10.34,1.432006,0.900927,-1.200765,-0.7614301,0.900927,-0.2846612,358.2952,244.1966,359.8173,TRUE,29,1.432213,1.001673,-1.200654,1.81264,1.166635,-1.063935,11.26757,263.4084,0.680874,1.850911,1.178898,-1.072887,-0.8898111,-0.3155352,-0.3296172,0.3636745,0.6358497,44147.36538,573915.75,32267.82885,19877.64746,25358645635,1814776.609,44166.33388,4681.66,4.644718861,1.73983033,1.73983033,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:41.58,10.9,1.409191,0.9014736,-1.195075,-0.7840633,0.9014736,-0.2782882,358.1877,241.5738,359.828,TRUE,28,1.409556,1.002188,-1.194953,1.806726,1.166911,-1.065094,10.74105,263.1278,0.3690208,1.846754,1.179233,-1.077635,-0.8986412,-0.3138815,-0.3064387,0.3694061,0.6552879,41124.61385,534619.98,30073.68654,18696.39562,21993261020,601732.3038,41131.36649,2365.95,4.61403046,-0.431953339,-0.431953339,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:42.20,11.52,1.3871,0.9017477,-1.185759,-0.805865,0.9017477,-0.2683113,357.8715,238.6985,359.835,TRUE,27,1.387725,1.001816,-1.185873,1.799527,1.166341,-1.064235,10.59862,263.5016,-0.003341473,1.839165,1.178542,-1.077047,-0.9049672,-0.3066357,-0.2949313,0.3725613,0.6876242,38800.96615,504412.56,28369.34038,17702.03769,19577509986,484609.8259,38806.73017,2705.66,4.588777712,-3.20786227,-3.20786227,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:42.69,12.01,1.367423,0.9019212,-1.17349,-0.8251639,0.9019212,-0.2554562,358.0526,234.8218,359.9737,TRUE,26,1.367638,1.00164,-1.173447,1.795476,1.166363,-1.064208,10.27007,263.6554,359.913,1.833686,1.178181,-1.076052,-0.9216691,-0.2912612,-0.2562843,0.3855698,0.7515289,36552.07,402072.77,28275.075,19727.44364,14700836212,424417.7488,36557.34749,2069.74,4.562849254,0.027209137,0.027209137,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:43.50,12.82,1.347522,0.9020834,-1.161687,-0.8447005,0.9020834,-0.2430611,358.1816,231.2298,0.007670322,TRUE,25,1.347731,1.002978,-1.161741,1.792537,1.167483,-1.062721,9.124717,264.0202,359.8171,1.830043,1.178257,-1.072815,-0.9372265,-0.2765218,-0.212418,0.4044369,0.8178026,34732.25941,590448.41,25538.68794,16183.49163,20510947828,208780.1371,34735.08806,1621.19,4.540697761,2.539041868,2.539041868,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:44.33,13.65,1.33276,0.9019005,-1.143669,-0.8589143,0.9019005,-0.2246072,358.1451,226.4314,0.1623578,TRUE,24,1.332872,1.00274,-1.1434,1.791236,1.167697,-1.063137,9.157993,263.9932,359.5707,1.828558,1.17873,-1.074138,-0.9432129,-0.27416,-0.1875659,0.4152667,0.8362761,33559.30176,570508.13,24687.40794,15705.1817,19147336492,92624.86983,33560.60058,1489.3,4.525796116,1.309936303,1.309936303,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:45.07,14.39,1.321016,0.9019095,-1.122327,-0.8700117,0.9019095,-0.2029218,358.211,220.5558,0.3180986,TRUE,23,1.321153,1.00257,-1.12263,1.791281,1.168006,-1.064033,9.049872,264.146,359.4467,1.829003,1.179047,-1.077202,-0.9529926,-0.2658029,-0.145365,0.4325556,0.8763031,32628.11313,522049.81,25502.38437,18278.92812,17035105147,106992.648,32629.65019,1338.27,4.513571417,-12.99472821,-12.99472821,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:45.69,15.01,1.309437,0.9014864,-1.102206,-0.8809799,0.9014864,-0.1824615,358.1331,215.2199,0.4148158,TRUE,22,1.309612,1.001694,-1.102698,1.790424,1.168001,-1.064905,9.002065,264.2542,359.4444,1.83051,1.179755,-1.084158,-0.9543537,-0.2791561,-0.1061,0.4508685,0.8328367,31921.88385,414984.49,23331.57538,14688.21314,13247320532,19487.02414,31922.1656,1117.81,4.504084682,38.2509958,38.2509958,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:46.34,15.67,1.306846,0.9008518,-1.077028,-0.8828131,0.9008518,-0.1572164,358.0798,208.9154,0.6967949,TRUE,21,1.306997,1.002454,-1.077471,1.791553,1.168159,-1.06524,8.946235,264.5289,359.709,1.833682,1.179962,-1.091414,-0.963286,-0.2649319,-0.04334101,0.4764996,0.8878619,31469.94,440579.16,23600.18321,15675.63582,13865257958,19863.68754,31470.23305,595.02,4.497891875,5.656485348,5.656485348,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:46.75,16.08,1.302996,0.9003201,-1.054906,-0.8859955,0.9003201,-0.1349892,358.3254,203.6441,0.8859632,TRUE,20,1.302993,1.00142,-1.055803,1.790938,1.168112,-1.065101,9.015319,264.4201,359.6638,1.831125,1.17969,-1.085567,-0.9641771,-0.2651459,-0.006828755,0.50159,0.8903915,31101.32444,279911.92,22450.65056,13779.91086,8705789469,19753.59738,31101.60673,1145.75,4.492774929,-11.08747963,-11.08747963,4,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:47.12,16.44,1.302542,0.899668,-1.032506,-0.8857758,0.899668,-0.1125858,358.3363,198.5878,1.020318,TRUE,19,1.302158,1.000882,-1.033231,1.791648,1.168351,-1.063174,8.895904,264.9166,359.5529,1.830548,1.179636,-1.080093,-0.9620945,-0.270305,0.03613675,0.5294893,0.8701419,30910.605,247284.84,25116.445,19291.64313,7643763525,5644.810514,30910.68489,299.21,4.490106384,1.736412615,1.736412615,3,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:47.48,16.8,1.30572,0.8994363,-1.010157,-0.8819271,0.8994363,-0.09034257,358.3499,194.4524,0.9562836,TRUE,18,1.305678,1.00133,-1.010627,1.79277,1.168412,-1.060393,8.873096,265.9217,359.6016,1.832226,1.17982,-1.082644,-0.9582495,-0.279868,0.05831957,0.5383275,0.8319525,30677.96889,276101.72,22157.00389,13591.48407,8470324398,10552.64794,30678.12177,352.58,4.48682444,1.743387001,1.743387001,3,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:48.64,17.97,1.311609,0.8989385,-0.9878561,-0.8753707,0.8989385,-0.06822845,358.233,191.3638,0.8699541,TRUE,17,1.31155,1.002137,-0.9880957,1.800521,1.168874,-1.053524,7.768859,267.0109,359.2376,1.838212,1.179752,-1.071858,-0.9528993,-0.2848054,0.1041312,0.5703337,0.8012564,30343.66042,728247.85,23386.11229,16393.51806,22098081886,16366.37968,30343.91886,1418.89,4.482064269,-2.707520005,-2.707520005,3,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:49.35,18.68,1.321497,0.8984074,-0.9652402,-0.8648074,0.8984074,-0.04592015,358.2847,189.5507,0.9701876,TRUE,16,1.321544,1.002107,-0.9657616,1.807091,1.169432,-1.049647,7.799293,268.5919,359.5035,1.8441,1.179903,-1.070991,-0.9437084,-0.2896174,0.1597279,0.5983516,0.769345,30078.31467,451174.72,23066.92533,16031.49902,13570807254,16575.46298,30078.57183,821.01,4.478249762,-87.6320637,-87.6320637,3,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:50.03,19.35,1.33619,0.897773,-0.9405457,-0.8493786,0.897773,-0.02167858,358.2998,189.1588,0.9816745,TRUE,15,1.336052,1.003495,-0.9409948,1.813449,1.1693,-1.045206,7.644377,270.6646,359.5811,1.84974,1.179782,-1.064865,-0.9379922,-0.3030924,0.1681932,0.6039,0.7157857,30077.44429,421084.22,22542.26179,15063.52429,12665733465,45869.12355,30078.15233,1018.81,4.478230725,2.296046962,2.296046962,3,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:50.66,19.99,1.35394,0.8967924,-0.9274649,-0.8312433,0.8967924,-0.009137422,358.1879,190.8849,0.9054362,TRUE,14,1.353452,1.003468,-0.9274188,1.819945,1.169995,-1.046741,7.338801,272.2031,359.8391,1.855738,1.179851,-1.066603,-0.9286032,-0.2874372,0.2346356,0.6407862,0.743645,31452.12429,440329.74,23545.66679,15932.66061,13856306299,538506.9119,31460.07254,2117.81,4.497540606,4.666915998,4.666915998,3,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:51.38,20.7,1.374393,0.896,-0.9119395,-0.8103321,0.896,0.005765973,358.131,193.0657,0.9371285,TRUE,13,1.374566,1.003963,-0.9123345,1.827107,1.169883,-1.047031,7.024137,273.8796,0.1721531,1.864876,1.180052,-1.080931,-0.9293529,-0.2958674,0.2207622,0.6186919,0.7063407,33946.324,509194.86,26016.72233,18393.70627,17293723243,602110.4624,33954.60032,2736.87,4.530686294,-2.924492594,-2.924492594,3,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:52.19,21.51,1.395598,0.8955101,-0.9091015,-0.7890512,0.8955101,0.007965087,358.1769,196.6606,0.8085524,TRUE,12,1.395868,1.001575,-0.9094464,1.832106,1.169447,-1.04702,6.912249,275.2477,0.3284559,1.869024,1.179433,-1.081504,-0.9196244,-0.3041337,0.2485077,0.6282017,0.6652945,36986.77118,628775.11,27171.58647,17873.44453,23281649831,1580544.742,37006.87522,3946.29,4.567809823,-0.703952426,-0.703952426,3,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:52.95,22.27,1.421362,0.8948463,-0.8969711,-0.762934,0.8948463,0.01931528,358.1621,200.2446,0.8609503,TRUE,11,1.420721,1.000939,-0.896974,1.831686,1.16837,-1.044463,7.187322,276.706,0.3629707,1.868118,1.178158,-1.07335,-0.9022989,-0.3315501,0.2755385,0.6361547,0.5797629,41962.5025,671400.04,32710.67844,24205.18422,28246964087,4889215.346,42017.0829,7217.41,4.622296182,1.46306804,1.46306804,3,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:53.35,22.67,1.441499,0.8945457,-0.9006712,-0.7429183,0.8945457,0.01501135,358.0935,204.1317,0.7988408,TRUE,10,1.44188,1.00182,-0.9009095,1.830453,1.16735,-1.042298,7.479564,277.222,0.1709713,1.86638,1.177585,-1.071554,-0.9005457,-0.3143483,0.3003055,0.65523,0.6183175,51691.255,516912.55,38425.464,27444.4522,26953206316,25927542.39,51916.47746,14303.29,4.711541785,3.814019343,3.814019343,3,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:53.96,23.29,1.465335,0.8944958,-0.9031614,-0.7191675,0.8944958,0.01180558,358.0306,208.4751,0.5089637,TRUE,9,1.46554,1.001528,-0.9033299,1.829812,1.166209,-1.039903,7.74951,277.8047,0.182464,1.865258,1.176562,-1.069536,-0.8896211,-0.366893,0.2719318,0.6253022,0.4987091,69167.59923,899178.79,50175.52615,34203.78414,62747265303,46102259.99,69474.54725,19596.72,4.83798242,2.890410488,2.890410488,2,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:54.52,23.84,1.487808,0.8942302,-0.9067347,-0.6968122,0.8942302,0.007558131,358.047,213.0351,0.5109491,TRUE,8,1.487939,1.002954,-0.9068874,1.828331,1.1641,-1.03576,8.570745,278.906,0.2424664,1.863042,1.175304,-1.069784,-0.8840759,-0.3706116,0.2846555,0.6281568,0.4870684,85060.89333,1020730.72,67354.38458,50800.67194,86938481699,10383163.92,85116.82251,11065.12,4.929440941,-2.605471678,-2.605471678,2,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:55.11,24.43,1.50925,0.8937082,-0.9163398,-0.6756688,0.8937082,-0.002687372,358.1664,217.6693,0.2888272,TRUE,7,1.510154,1.001168,-0.9161757,1.830278,1.161735,-1.034349,9.407955,280.8339,0.930552,1.863656,1.173321,-1.071822,-0.8845128,-0.3835852,0.2654659,0.614466,0.4581293,84563.05083,1014756.61,67009.44,48905.02417,85852948078,3821207.539,84583.75931,7873.06,4.92707343,-3.479329697,-3.479329697,2,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:55.74,25.06,1.531541,0.8939463,-0.9257547,-0.6536704,0.8939463,-0.01276823,357.938,222.2832,0.20846,TRUE,6,1.531655,0.9999769,-0.9255309,1.830389,1.160619,-1.032052,9.875595,281.0758,0.9329575,1.863681,1.172009,-1.070021,-0.8774809,-0.4260823,0.2201467,0.5906546,0.3897235,77285.49357,1081996.91,58081.49214,37659.75357,83730320836,8281200.308,77335.22614,9426.24,4.887817697,-2.655968104,-2.655968104,2,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:56.23,25.55,1.551702,0.8939833,-0.9380744,-0.6338897,0.8939833,-0.02568861,357.6557,226.8272,0.1182184,TRUE,5,1.551285,1.001802,-0.937839,1.830273,1.159995,-1.03115,10.1141,281.1245,0.9310742,1.863617,1.171476,-1.0687,-0.8777489,-0.4264027,0.2184611,0.5909197,0.3878938,69447.53909,763922.93,54011.22409,37099.46975,53177803440,12523589.68,69529.45971,9904.04,4.841132756,-16.55028128,-16.55028128,2,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:56.68,26.01,1.5703,0.8941047,-0.9548806,-0.615805,0.8941047,-0.04304642,357.6458,231.4925,359.9929,TRUE,4,1.569857,1.003277,-0.9543832,1.829176,1.159192,-1.030022,10.49056,281.0491,0.8636053,1.862196,1.170549,-1.059203,-0.873718,-0.4360096,0.2156283,0.5959693,0.3731555,58695.998,586959.98,44129.027,28332.8248,34532717493,8946186.732,58764.545,9051.67,4.768100056,0.026632114,0.026632114,2,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:57.32,26.64,1.584887,0.8945642,-0.9755211,-0.6018453,0.8945642,-0.06411625,357.7299,236.2005,359.7053,TRUE,3,1.5845,1.002143,-0.9748728,1.830336,1.158862,-1.028537,10.67905,280.6774,0.6542695,1.864063,1.170904,-1.065495,-0.8790956,-0.4730282,0.05852972,0.5392966,0.3340289,52238.84769,679105.02,38129.19,23500.40118,35495781985,1676523.212,52253.65794,5086.44,4.717870751,1.635943706,1.635943706,2,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:57.63,26.95,1.588779,0.8949162,-0.9985567,-0.5986479,0.8949162,-0.08725841,357.9555,238.8826,359.562,TRUE,2,1.588236,1.000678,-0.9978569,1.829907,1.158484,-1.028655,10.92813,280.1801,0.4969505,1.86333,1.16981,-1.054897,-0.877119,-0.4708596,0.09452148,0.5586565,0.3331388,51134.16857,357939.18,40241.20214,29034.76265,18305794549,478696.8379,51138.18052,1816.98,4.708677034,-2.022004448,-2.022004448,2,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:58.19,27.52,1.593681,0.8952361,-1.020559,-0.5944095,0.8952361,-0.1093977,358.0954,241.6475,359.534,TRUE,1,1.593393,1.002478,-1.020226,1.827874,1.157802,-1.032396,11.3536,278.3005,0.5216818,1.86283,1.169933,-1.060252,-0.862788,-0.4946074,-0.104591,0.4972163,0.3040332,48062.14538,624807.89,35127.55423,21689.0797,30048997364,1615809.821,48077.65942,4969.79,4.681663232,1.286807978,1.286807978,2,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:58.66,27.98,1.598623,0.8954362,-1.043694,-0.5901659,0.8954362,-0.1326717,358.1954,244.8527,359.5438,TRUE,0,1.598274,1.001472,-1.042975,1.8279,1.157904,-1.03415,11.49013,277.3912,0.5307712,1.863407,1.170512,-1.067744,-0.8560479,-0.5024387,-0.1213132,0.4867095,0.2942979,45724.779,457247.79,34295.2315,22798.021,20908070642,57388.48523,45725.34378,1704.63,4.660146261,1.849141221,1.849141221,2,1
6,VRKinArm,Diamond,Clockwise,2022-12-20_18:14:40.05,2.36,1.597232,0.8948092,-1.016324,-0.5907333,0.8948092,-0.1052722,358.255,242.0459,359.7318,TRUE,1,1.597282,1.001882,-1.016356,1.860423,1.159465,-1.025302,7.175614,274.1439,359.6288,1.895652,1.169075,-1.046302,-0.8907573,-0.4541446,-0.01680874,0.5329897,0.3063472,41986.17368,797737.3,31876.34474,22191.01457,33524459067,1695679.725,42005.29983,6851.13,4.62291306,2688.223393,96767.85422,4,0
