UserId,Condition,Scenario,Direction,TimeStamp,Resistance,DtInMs,ConWPosX,ConWPosY,ConWPosZ,ConPosX,ConPosY,ConPosZ,ConRotX,ConRotY,ConRotZ,IsHit,DotId,HitPosX,HitPosY,HitPosZ,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,EyeOriginX,EyeOriginY,EyeOriginZ,EyeDirectionX,EyeDirectionY,EyeDirectionZ,EyeHitPosX,EyeHitPosY,label
4,VRKinArm,Circle,Clockwise,2022-12-20_12:41:41.13,139118.69,29.66,1.586051,0.8706462,-1.101403,-0.6567452,0.8706462,-0.1681615,270.8161,337.6985,129.2946,TRUE,38,1.587196,1.002565,-1.102208,1.832688,1.169374,-1.06789,8.61627,259.1429,3.821972,1.887445,1.186857,-1.076654,-0.8629927,-0.4479341,-0.2335949,0.4333222,0.3628429,2
4,VRKinArm,Circle,Clockwise,2022-12-20_12:41:41.73,145213.78,30.26,1.591867,0.8708,-1.07813,-0.6455775,0.8708,-0.1469303,270.8374,336.318,129.4227,TRUE,39,1.59195,1.002447,-1.07864,1.83103,1.167621,-1.062646,9.687447,261.2203,3.253968,1.883635,1.185889,-1.069755,-0.8520393,-0.4773337,-0.2148584,0.4503107,0.3262089,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:44:59.42,128773.55,2.66,1.606051,0.9019536,-1.048786,-0.5743473,0.9019536,-0.2514595,271.5105,26.74525,56.18851,TRUE,0,1.605921,1.00136,-1.048816,1.79641,1.17294,-1.036536,22.14814,262.8148,357.497,1.838132,1.198208,-1.041348,-0.7830776,-0.5994814,-0.1655402,0.4975191,0.2870054,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:00.36,123813.34,3.6,1.597562,0.9014891,-1.033598,-0.5836998,0.9014891,-0.2367871,271.4746,32.18324,46.53106,TRUE,1,1.597432,1.002027,-1.033767,1.79795,1.173927,-1.035127,21.99382,263.2309,357.4336,1.839389,1.199212,-1.039257,-0.7999954,-0.5900339,-0.1088708,0.5139356,0.301982,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:00.82,124018.51,4.06,1.590942,0.901032,-1.01008,-0.591668,0.901032,-0.2136905,271.3861,34.54369,39.57854,TRUE,2,1.590821,1.00224,-1.010891,1.798496,1.173936,-1.031204,21.8453,263.6463,357.0142,1.840186,1.199314,-1.037452,-0.816727,-0.5761482,-0.0315983,0.5365295,0.3195142,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:01.35,121794.41,4.59,1.581948,0.9006735,-0.9888608,-0.601873,0.9006735,-0.193027,271.3989,34.23465,35.25932,TRUE,3,1.582046,1.002429,-0.9892112,1.797448,1.173408,-1.027419,21.92912,264.3266,356.5244,1.838791,1.199058,-1.034267,-0.8226964,-0.5676948,0.02938546,0.5565243,0.3305914,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:01.83,121463.91,5.07,1.5722,0.9000974,-0.967782,-0.6128228,0.9000974,-0.1725466,271.4394,33.13885,31.73814,TRUE,4,1.572662,1.001336,-0.9684539,1.797178,1.173131,-1.0249,22.00048,264.6231,356.1581,1.838316,1.199,-1.031938,-0.8293629,-0.5551985,0.0623817,0.5683095,0.3445808,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:02.17,121463.91,5.41,1.561422,0.8997878,-0.9474854,-0.6247553,0.8997878,-0.1529068,271.5012,31.39477,29.12392,TRUE,5,1.5612,1.001929,-0.9477233,1.798036,1.173554,-1.02346,21.87633,264.8422,356.0461,1.839033,1.199217,-1.031106,-0.840083,-0.53378,0.09658807,0.5801821,0.368011,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:02.85,115906.15,6.09,1.541559,0.8999695,-0.9333158,-0.6454037,0.8999695,-0.1399087,271.5495,30.77087,25.03359,TRUE,6,1.542169,1.002088,-0.9339017,1.798376,1.17395,-1.022793,21.75077,265.8815,356.1975,1.839613,1.199763,-1.03104,-0.8554142,-0.5005615,0.1330231,0.5941525,0.4091211,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:03.29,115244.43,6.54,1.522668,0.8995078,-0.9195094,-0.6650617,0.8995078,-0.1272169,271.5767,31.98745,19.2002,TRUE,7,1.523644,1.00243,-0.9196587,1.798842,1.174445,-1.020722,21.59603,266.2255,355.8228,1.840536,1.200278,-1.028827,-0.8657124,-0.4803818,0.140568,0.6005058,0.4372056,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:03.79,106815.83,7.04,1.500402,0.899223,-0.9071492,-0.6880047,0.899223,-0.1161641,271.6113,30.55881,15.82471,TRUE,8,1.502257,1.001093,-0.9077347,1.797422,1.174332,-1.020524,21.4629,266.5448,355.7864,1.839033,1.20025,-1.028787,-0.8790916,-0.452516,0.1497086,0.606783,0.4818712,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:04.31,91682.65,7.56,1.478344,0.8992723,-0.9014241,-0.7103562,0.8992723,-0.1117232,271.9562,34.72264,7.642201,TRUE,9,1.479628,1.001771,-0.9018031,1.795611,1.174051,-1.020043,21.29648,267.0106,355.817,1.837348,1.199816,-1.029052,-0.8884097,-0.4301965,0.1601626,0.6132086,0.5200568,2
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:04.90,79257.34,8.14,1.454128,0.8994403,-0.9018984,-0.7345052,0.8994403,-0.1135961,271.7213,28.66821,10.61887,TRUE,10,1.456038,1.002489,-0.9021109,1.793037,1.172863,-1.020634,21.53808,266.6304,355.8274,1.833997,1.199255,-1.02907,-0.8937383,-0.4209689,0.1549251,0.6123226,0.5408282,3
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:05.32,72130.33,8.57,1.431536,0.8994408,-0.9002069,-0.7571564,0.8994408,-0.1132128,271.7167,26.85075,9.413202,TRUE,11,1.432414,1.001353,-0.900452,1.790342,1.172335,-1.022851,21.66106,266.2961,355.9394,1.832499,1.198996,-1.031198,-0.9033085,-0.4078674,0.1328943,0.6036138,0.5697848,3
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:05.81,64503.43,9.06,1.40778,0.9000447,-0.9032646,-0.7806958,0.9000447,-0.1176382,271.5685,31.11158,2.687988,TRUE,12,1.408586,1.002121,-0.9031615,1.786223,1.171717,-1.020095,21.55127,267.2328,355.901,1.827673,1.197928,-1.030375,-0.908821,-0.3992536,0.1209935,0.6003288,0.5919459,3
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:06.42,61227.19,9.67,1.386979,0.9001992,-0.9189321,-0.8005567,0.9001992,-0.1344814,271.4975,30.44308,3.626056,TRUE,13,1.387676,1.001951,-0.9188337,1.782477,1.171841,-1.0186,21.25266,267.8851,355.3683,1.824286,1.198223,-1.026398,-0.9172983,-0.3860347,0.09756603,0.5955748,0.6280413,3
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:06.89,57162.26,10.13,1.367322,0.9007647,-0.9292429,-0.8195852,0.9007647,-0.145911,271.4791,31.9667,1.629691,TRUE,14,1.367965,1.001739,-0.9291835,1.779777,1.172417,-1.021519,20.95718,268.1302,355.2992,1.819476,1.197554,-1.037054,-0.9249663,-0.3750042,0.06164063,0.5723007,0.6598983,3
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:07.37,54079.68,10.61,1.348311,0.9010193,-0.9402562,-0.8379284,0.9010193,-0.1580044,271.504,31.98615,1.993621,TRUE,15,1.348432,1.001117,-0.939722,1.775478,1.172575,-1.025521,20.72273,267.504,355.0358,1.816646,1.19776,-1.030815,-0.9308235,-0.3608245,0.05788696,0.5768909,0.6987664,3
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:07.91,52448.55,11.16,1.331841,0.9012928,-0.9569198,-0.8534075,0.9012928,-0.1755919,271.5153,30.78889,5.779086,TRUE,16,1.332399,1.001566,-0.9565625,1.772661,1.172737,-1.030914,20.68687,266.5092,355.0457,1.812403,1.19734,-1.038735,-0.9349222,-0.3535406,0.03037029,0.5582278,0.7228872,3
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:09.05,51700.03,12.3,1.320922,0.9024618,-0.9861729,-0.8626177,0.9024618,-0.2054271,271.3358,29.75156,12.2241,TRUE,17,1.321049,1.00184,-0.9862732,1.765128,1.171176,-1.044277,21.48311,265.6132,355.4262,1.803868,1.196589,-1.05038,-0.9351486,-0.3535477,0.02219665,0.5447588,0.7331362,3
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:09.81,50547.41,13.06,1.308634,0.9025207,-0.9974268,-0.8742357,0.9025207,-0.2173723,271.301,28.99781,15.47934,TRUE,18,1.30844,1.001813,-0.9967856,1.765674,1.173367,-1.047901,21.06793,264.6612,355.7029,1.807216,1.199251,-1.035443,-0.9343161,-0.3557861,0.02152229,0.5569732,0.7331169,3
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:10.76,49169.28,14,1.298674,0.9024958,-1.019695,-0.8828923,0.9024958,-0.2401792,271.2056,27.26874,22.77211,TRUE,19,1.298842,1.002925,-1.019387,1.769762,1.175941,-1.057506,20.43762,262.9797,356.0654,1.809373,1.199344,-1.072982,-0.9353619,-0.3434301,-0.08441772,0.4758338,0.7594798,3
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:11.16,48969.93,14.41,1.303111,0.9028946,-1.045091,-0.8769951,0.9028946,-0.2652757,271.3123,32.41593,23.49633,TRUE,20,1.302062,1.002695,-1.043278,1.769203,1.175788,-1.060629,20.69585,262.4571,356.1888,1.809694,1.200169,-1.071701,-0.9337345,-0.3434277,-0.1009703,0.4688526,0.7610217,4
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:11.77,49898.17,15.01,1.307747,0.9036791,-1.072142,-0.8708038,0.9036791,-0.2920138,271.2675,30.27585,31.63681,TRUE,21,1.308045,1.002522,-1.071958,1.769566,1.1757,-1.066475,20.75752,261.6949,356.6409,1.8137,1.204777,-1.026268,-0.9308869,-0.3643102,-0.02636532,0.5426674,0.7235789,4
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:12.30,49626.13,15.54,1.309281,0.9041744,-1.090243,-0.8682264,0.9041744,-0.3099957,271.2468,32.60419,33.37453,TRUE,22,1.309196,1.001792,-1.089776,1.769555,1.175775,-1.070245,20.81762,260.9968,356.7861,1.812449,1.203489,-1.051914,-0.9269338,-0.3639871,-0.0911307,0.4917833,0.7178035,4
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:12.82,50035.13,16.07,1.315613,0.9045755,-1.111891,-0.860654,0.9045755,-0.331242,271.1978,33.04338,37.47111,TRUE,23,1.315231,1.001456,-1.111042,1.76879,1.175491,-1.074201,21.01803,260.3967,357.4131,1.810643,1.200234,-1.093882,-0.9041012,-0.3527743,-0.2411389,0.3866515,0.7127253,4
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:13.17,50589.32,16.42,1.324319,0.9046229,-1.132954,-0.8507448,0.9046229,-0.3517662,271.1247,34.39073,40.27818,TRUE,24,1.323946,1.001009,-1.132369,1.769733,1.175885,-1.078702,21.12786,260.0049,357.9139,1.811966,1.200595,-1.097782,-0.8971207,-0.3520616,-0.2668683,0.3709962,0.7076877,4
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:13.77,52448.55,17.01,1.342823,0.9046814,-1.149424,-0.8313206,0.9046814,-0.3671399,271.2233,36.27554,41.4318,TRUE,25,1.342453,1.002013,-1.148849,1.772941,1.175457,-1.080528,21.65072,258.4917,358.5649,1.815194,1.20046,-1.096216,-0.877606,-0.3666028,-0.3088557,0.358558,0.6555532,4
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:14.08,55617.51,17.32,1.357717,0.9052473,-1.166273,-0.8154778,0.9052473,-0.3830997,271.2836,36.84105,44.28049,TRUE,26,1.35717,1.001262,-1.165405,1.77459,1.175659,-1.086444,21.72118,256.8404,359.2115,1.81706,1.199957,-1.102988,-0.863817,-0.3781043,-0.3329284,0.3470566,0.6178797,4
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:14.44,58068.04,17.69,1.375278,0.9053444,-1.180934,-0.7970989,0.9053444,-0.3967218,271.2881,35.23325,48.78095,TRUE,27,1.374508,1.001857,-1.180364,1.777457,1.175927,-1.089585,21.7844,255.7764,359.731,1.819915,1.199473,-1.106243,-0.8475087,-0.3838544,-0.3665718,0.3325712,0.5887191,4
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:14.94,60481.06,18.19,1.398198,0.9052969,-1.187238,-0.7738529,0.9052969,-0.4016904,271.309,36.02942,49.64539,TRUE,28,1.397676,1.002958,-1.18714,1.784817,1.177308,-1.088656,21.69313,254.5699,0.01201947,1.827238,1.200625,-1.105063,-0.8261632,-0.4006211,-0.3961419,0.3270915,0.537298,4
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:15.46,64020.02,18.71,1.419566,0.9054837,-1.194968,-0.7520733,0.9054837,-0.4081736,271.34,34.26796,53.48026,TRUE,29,1.419227,1.00196,-1.194643,1.790276,1.178092,-1.087286,21.62374,254.2098,0.1770408,1.833138,1.201382,-1.10347,-0.8251393,-0.3965874,-0.4023132,0.3235819,0.5362067,1
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:15.96,68942.06,19.21,1.442046,0.905389,-1.198272,-0.7294402,0.905389,-0.4101722,271.4242,33.20575,56.27425,TRUE,30,1.441664,1.00343,-1.198544,1.795402,1.179426,-1.088888,21.55,253.3663,0.5667721,1.836687,1.205092,-1.086163,-0.8314072,-0.4225985,-0.3607519,0.3618119,0.5075928,1
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:16.65,72909.15,19.9,1.468053,0.9049568,-1.192073,-0.7038347,0.9049568,-0.402481,271.4003,32.45836,57.42498,TRUE,31,1.467831,1.003276,-1.1923,1.803286,1.180885,-1.083866,21.36248,253.5633,0.6074429,1.845047,1.206405,-1.08266,-0.8096664,-0.4542491,-0.3716043,0.3697999,0.4411151,1
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:17.16,78773.98,20.4,1.489311,0.9048014,-1.196228,-0.6823721,0.9048014,-0.4054004,271.4133,31.25309,61.117,TRUE,32,1.48912,1.002617,-1.196596,1.807969,1.181891,-1.085666,21.06557,253.6284,0.9635728,1.849851,1.208204,-1.077531,-0.8200032,-0.4531751,-0.3495975,0.3807814,0.4471502,1
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:17.93,84910.45,21.17,1.510037,0.9048908,-1.184609,-0.6623524,0.9048908,-0.3926033,271.3959,30.35249,61.92348,TRUE,33,1.510127,1.001986,-1.18555,1.814772,1.183211,-1.082356,20.73179,254.0535,1.133836,1.858504,1.205098,-1.098069,-0.779292,-0.4712421,-0.4130745,0.3480467,0.3770015,1
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:18.50,86981.51,21.74,1.530476,0.9044819,-1.172729,-0.642634,0.9044819,-0.3795627,271.3913,29.49899,62.8912,TRUE,34,1.530334,1.001671,-1.173388,1.821514,1.185178,-1.07491,20.06493,254.7145,0.08073048,1.865149,1.206834,-1.091992,-0.7768427,-0.4871322,-0.3989856,0.3615638,0.3527932,1
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:19.21,98905.38,22.46,1.551874,0.9042413,-1.162333,-0.6218725,0.9042413,-0.3679476,271.4413,28.38215,65.02455,TRUE,35,1.552177,1.003454,-1.162966,1.823281,1.185183,-1.06857,19.85794,255.0669,358.6523,1.868416,1.207938,-1.085077,-0.7808457,-0.4893894,-0.3882579,0.3709406,0.3507335,1
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:19.75,109915.48,22.99,1.567422,0.9040302,-1.144164,-0.6074008,0.9040302,-0.3489102,271.4706,28.43719,63.94498,TRUE,36,1.567522,1.001743,-1.144738,1.824085,1.185031,-1.059589,20.00185,256.3612,357.393,1.86791,1.207869,-1.077997,-0.774534,-0.4977401,-0.3903072,0.3784477,0.3389698,1
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:20.22,119131.94,23.46,1.577433,0.9033016,-1.122247,-0.5986726,0.9033016,-0.3264508,271.4367,27.97355,62.01826,TRUE,37,1.578222,1.001493,-1.12361,1.824038,1.184307,-1.054258,20.15769,257.2172,356.6849,1.867815,1.207667,-1.072413,-0.7745646,-0.5142601,-0.3681882,0.3948079,0.3229881,1
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:20.63,125683.98,23.87,1.58474,0.9028552,-1.099011,-0.5927207,0.9028552,-0.3028319,271.4064,25.28754,61.81482,TRUE,38,1.585169,1.003549,-1.100085,1.824976,1.184318,-1.050861,20.04044,258.2852,356.4373,1.868051,1.207601,-1.069846,-0.7837467,-0.5262731,-0.3297897,0.4121394,0.3171699,1
5,VRKinArm,Circle,Clockwise,2022-12-20_17:45:21.09,129215.84,24.33,1.589932,0.9023215,-1.073044,-0.5890383,0.9023215,-0.2766079,271.4285,25.92817,57.62184,TRUE,39,1.589779,1.002648,-1.073234,1.826123,1.184913,-1.045055,19.77846,259.4578,356.144,1.869292,1.207868,-1.064582,-0.7850398,-0.5519317,-0.2811687,0.436302,0.2948929,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:33.80,63999.17,3.12,1.603128,0.895691,-1.074018,-0.5865744,0.895691,-0.1631166,358.2426,248.9859,359.4667,TRUE,39,1.603987,1.000974,-1.074113,1.836215,1.170219,-1.031171,10.87266,269.3558,0.2297156,1.873976,1.181209,-1.047957,-0.8273442,-0.5253962,-0.1985946,0.4808826,0.2708873,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:34.75,70025.72,4.07,1.591196,0.8962378,-1.089637,-0.5989701,0.8962378,-0.1783704,358.2179,248.1314,359.4656,TRUE,38,1.591296,1.001726,-1.089213,1.831752,1.169572,-1.037007,11.32227,268.5516,0.703015,1.868194,1.180728,-1.050421,-0.8339328,-0.5018165,-0.2295975,0.4672669,0.3023042,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:35.49,76920.44,4.82,1.588031,0.8968067,-1.114288,-0.6028752,0.8968067,-0.2029152,358.2755,250.5446,359.4744,TRUE,37,1.588691,1.00145,-1.114453,1.83164,1.16922,-1.044867,11.39269,267.296,1.451802,1.869194,1.180464,-1.058954,-0.8261376,-0.4873398,-0.2827923,0.4422063,0.309149,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:36.17,80771.12,5.49,1.575811,0.8975602,-1.134288,-0.6156916,0.8975602,-0.2225385,358.3144,250.9882,359.4777,TRUE,36,1.576555,1.002293,-1.13431,1.831306,1.168832,-1.044823,11.58411,266.4029,0.9755595,1.8682,1.18037,-1.056573,-0.8225064,-0.4665621,-0.3252436,0.4270652,0.3288062,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:36.87,82337.23,6.19,1.561741,0.8980542,-1.155787,-0.6304014,0.8980542,-0.2436045,358.2634,251.6654,359.505,TRUE,35,1.562401,1.002432,-1.155993,1.830411,1.168594,-1.048164,11.60611,265.9524,1.271451,1.867688,1.180308,-1.059541,-0.8211965,-0.4410549,-0.3620443,0.4064452,0.3562759,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:37.64,72078.98,6.96,1.54385,0.8986352,-1.172701,-0.6487924,0.8986352,-0.2599727,358.2921,251.4489,359.4601,TRUE,34,1.544449,1.002916,-1.17279,1.829375,1.168504,-1.050938,11.68056,265.3452,1.322259,1.866468,1.180127,-1.06075,-0.8230697,-0.4224457,-0.3795657,0.394167,0.3810576,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:38.40,67656.89,7.73,1.523825,0.8991038,-1.18409,-0.6691513,0.8991038,-0.2707545,358.3085,250.501,359.5175,TRUE,33,1.52442,1.002483,-1.184256,1.827459,1.167993,-1.05446,11.80719,264.9148,1.427338,1.864791,1.18008,-1.065134,-0.833186,-0.3981221,-0.3837865,0.3809391,0.4226245,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:39.06,58799.64,8.38,1.501698,0.899584,-1.190074,-0.6914483,0.899584,-0.276071,358.2753,248.9259,359.5559,TRUE,32,1.502433,1.002719,-1.190541,1.823624,1.16707,-1.055493,11.98258,264.7806,1.159293,1.860759,1.179372,-1.065136,-0.8421807,-0.3813809,-0.3811254,0.3763411,0.4576987,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:39.78,52094.06,9.1,1.478812,0.9001357,-1.197134,-0.7145365,0.9001357,-0.282439,358.2452,247.6938,359.6891,TRUE,31,1.479686,1.00204,-1.19761,1.820019,1.166408,-1.056846,11.91355,264.3829,0.7559294,1.856946,1.178811,-1.066888,-0.860451,-0.3507421,-0.3695593,0.367435,0.5275466,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:40.39,46447.28,9.71,1.455474,0.9005013,-1.200221,-0.7379561,0.9005013,-0.2848236,358.2289,246.0455,359.758,TRUE,30,1.456164,1.001809,-1.200384,1.818402,1.166785,-1.057255,11.57307,264.1071,0.3314906,1.856002,1.178972,-1.066803,-0.8698733,-0.3473105,-0.3502396,0.3739582,0.5434334,1
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:41.01,42299.66,10.34,1.432006,0.900927,-1.200765,-0.7614301,0.900927,-0.2846612,358.2952,244.1966,359.8173,TRUE,29,1.432213,1.001673,-1.200654,1.81264,1.166635,-1.063935,11.26757,263.4084,0.680874,1.850911,1.178898,-1.072887,-0.8898111,-0.3155352,-0.3296172,0.3636745,0.6358497,4
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:41.58,39933.71,10.9,1.409191,0.9014736,-1.195075,-0.7840633,0.9014736,-0.2782882,358.1877,241.5738,359.828,TRUE,28,1.409556,1.002188,-1.194953,1.806726,1.166911,-1.065094,10.74105,263.1278,0.3690208,1.846754,1.179233,-1.077635,-0.8986412,-0.3138815,-0.3064387,0.3694061,0.6552879,4
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:42.20,37300.01,11.52,1.3871,0.9017477,-1.185759,-0.805865,0.9017477,-0.2683113,357.8715,238.6985,359.835,TRUE,27,1.387725,1.001816,-1.185873,1.799527,1.166341,-1.064235,10.59862,263.5016,-0.003341473,1.839165,1.178542,-1.077047,-0.9049672,-0.3066357,-0.2949313,0.3725613,0.6876242,4
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:42.69,35640.69,12.01,1.367423,0.9019212,-1.17349,-0.8251639,0.9019212,-0.2554562,358.0526,234.8218,359.9737,TRUE,26,1.367638,1.00164,-1.173447,1.795476,1.166363,-1.064208,10.27007,263.6554,359.913,1.833686,1.178181,-1.076052,-0.9216691,-0.2912612,-0.2562843,0.3855698,0.7515289,4
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:43.50,34049.76,12.82,1.347522,0.9020834,-1.161687,-0.8447005,0.9020834,-0.2430611,358.1816,231.2298,0.007670322,TRUE,25,1.347731,1.002978,-1.161741,1.792537,1.167483,-1.062721,9.124717,264.0202,359.8171,1.830043,1.178257,-1.072815,-0.9372265,-0.2765218,-0.212418,0.4044369,0.8178026,4
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:44.33,33068.28,13.65,1.33276,0.9019005,-1.143669,-0.8589143,0.9019005,-0.2246072,358.1451,226.4314,0.1623578,TRUE,24,1.332872,1.00274,-1.1434,1.791236,1.167697,-1.063137,9.157993,263.9932,359.5707,1.828558,1.17873,-1.074138,-0.9432129,-0.27416,-0.1875659,0.4152667,0.8362761,4
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:45.07,31841.41,14.39,1.321016,0.9019095,-1.122327,-0.8700117,0.9019095,-0.2029218,358.211,220.5558,0.3180986,TRUE,23,1.321153,1.00257,-1.12263,1.791281,1.168006,-1.064033,9.049872,264.146,359.4467,1.829003,1.179047,-1.077202,-0.9529926,-0.2658029,-0.145365,0.4325556,0.8763031,4
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:45.69,31662.4,15.01,1.309437,0.9014864,-1.102206,-0.8809799,0.9014864,-0.1824615,358.1331,215.2199,0.4148158,TRUE,22,1.309612,1.001694,-1.102698,1.790424,1.168001,-1.064905,9.002065,264.2542,359.4444,1.83051,1.179755,-1.084158,-0.9543537,-0.2791561,-0.1061,0.4508685,0.8328367,4
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:46.34,31276.52,15.67,1.306846,0.9008518,-1.077028,-0.8828131,0.9008518,-0.1572164,358.0798,208.9154,0.6967949,TRUE,21,1.306997,1.002454,-1.077471,1.791553,1.168159,-1.06524,8.946235,264.5289,359.709,1.833682,1.179962,-1.091414,-0.963286,-0.2649319,-0.04334101,0.4764996,0.8878619,4
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:46.75,31025.37,16.08,1.302996,0.9003201,-1.054906,-0.8859955,0.9003201,-0.1349892,358.3254,203.6441,0.8859632,TRUE,20,1.302993,1.00142,-1.055803,1.790938,1.168112,-1.065101,9.015319,264.4201,359.6638,1.831125,1.17969,-1.085567,-0.9641771,-0.2651459,-0.006828755,0.50159,0.8903915,4
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:47.12,30802.57,16.44,1.302542,0.899668,-1.032506,-0.8857758,0.899668,-0.1125858,358.3363,198.5878,1.020318,TRUE,19,1.302158,1.000882,-1.033231,1.791648,1.168351,-1.063174,8.895904,264.9166,359.5529,1.830548,1.179636,-1.080093,-0.9620945,-0.270305,0.03613675,0.5294893,0.8701419,3
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:47.48,30575.92,16.8,1.30572,0.8994363,-1.010157,-0.8819271,0.8994363,-0.09034257,358.3499,194.4524,0.9562836,TRUE,18,1.305678,1.00133,-1.010627,1.79277,1.168412,-1.060393,8.873096,265.9217,359.6016,1.832226,1.17982,-1.082644,-0.9582495,-0.279868,0.05831957,0.5383275,0.8319525,3
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:48.64,30191.44,17.97,1.311609,0.8989385,-0.9878561,-0.8753707,0.8989385,-0.06822845,358.233,191.3638,0.8699541,TRUE,17,1.31155,1.002137,-0.9880957,1.800521,1.168874,-1.053524,7.768859,267.0109,359.2376,1.838212,1.179752,-1.071858,-0.9528993,-0.2848054,0.1041312,0.5703337,0.8012564,3
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:49.35,29664.08,18.68,1.321497,0.8984074,-0.9652402,-0.8648074,0.8984074,-0.04592015,358.2847,189.5507,0.9701876,TRUE,16,1.321544,1.002107,-0.9657616,1.807091,1.169432,-1.049647,7.799293,268.5919,359.5035,1.8441,1.179903,-1.070991,-0.9437084,-0.2896174,0.1597279,0.5983516,0.769345,3
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:50.03,30475.99,19.35,1.33619,0.897773,-0.9405457,-0.8493786,0.897773,-0.02167858,358.2998,189.1588,0.9816745,TRUE,15,1.336052,1.003495,-0.9409948,1.813449,1.1693,-1.045206,7.644377,270.6646,359.5811,1.84974,1.179782,-1.064865,-0.9379922,-0.3030924,0.1681932,0.6039,0.7157857,3
6,VRKinArm,Circle,CounterClockWise,2022-12-20_18:13:50.66,32593.8,19.99,1.35394,0.8967924,-0.9274649,-0.8312433,0.8967924,-0.009137422,358.1879,190.8849,0.9054362,TRUE,14,1.353452,1.003468,-0.9274188,1.819945,1.169995,-1.046741,7.338801,272.2031,359.8391,1.855738,1.179851,-1.066603,-0.9286032,-0.2874372,0.2346356,0.6407862,0.743645,3
